dstc2100,dstc2,100,43,57,43.0000,57.0000
dstc2200,dstc2,200,94,106,47.0000,53.0000
dstc2300,dstc2,300,141,159,47.0000,53.0000
dstc2500,dstc2,500,252,248,50.4000,49.6000
dstc2600,dstc2,600,306,294,51.0000,49.0000
dstc2700,dstc2,700,355,345,50.7143,49.2857
dstc2800,dstc2,800,413,387,51.6250,48.3750
dstc2900,dstc2,900,475,425,52.7778,47.2222
dstc21000,dstc2,1000,526,474,52.6000,47.4000
dstc21500,dstc2,1500,792,708,52.8000,47.2000
dstc22000,dstc2,2000,1071,929,53.5500,46.4500
dstc23000,dstc2,3000,1599,1401,53.3000,46.7000
dstc24000,dstc2,4000,2183,1817,54.5750,45.4250
dstc25000,dstc2,5000,2739,2261,54.7800,45.2200
